# BJD       ,   RV model,    model pl_1,    model pl_2,    GP model mu,   GP model var,   GP model std,   
2452353.23941,-6658.97177, -30.52094,-6628.45083,  -1.84912,  48.86418,   6.99029
2452354.58460,-6659.94589, -30.83828,-6629.10761,  -2.04958,  49.07210,   7.00515
2452355.92978,-6660.46574, -31.13457,-6629.33117,  -2.24124,  49.25278,   7.01803
2452357.27496,-6660.53603, -31.40978,-6629.12625,  -2.42372,  49.40451,   7.02883
2452358.62014,-6660.16150, -31.66393,-6628.49756,  -2.59664,  49.52582,   7.03746
2452359.96533,-6659.34685, -31.89707,-6627.44978,  -2.75964,  49.61548,   7.04383
2452361.31051,-6658.09682, -32.10927,-6625.98755,  -2.91239,  49.67251,   7.04787
2452362.65569,-6656.41610, -32.30061,-6624.11549,  -3.05455,  49.69615,   7.04955
2452364.00087,-6654.30940, -32.47121,-6621.83819,  -3.18582,  49.68593,   7.04882
2452365.34606,-6651.78142, -32.62121,-6619.16021,  -3.30592,  49.64159,   7.04568
2452366.69124,-6648.83686, -32.75079,-6616.08607,  -3.41458,  49.56312,   7.04011
2452368.03642,-6645.48038, -32.86013,-6612.62026,  -3.51155,  49.45077,   7.03212
2452369.38160,-6641.71666, -32.94942,-6608.76724,  -3.59660,  49.30499,   7.02175
2452370.72679,-6637.55035, -33.01892,-6604.53143,  -3.66952,  49.12646,   7.00903
2452372.07197,-6632.98608, -33.06884,-6599.91724,  -3.73014,  48.91608,   6.99400
2452373.41715,-6628.02848, -33.09947,-6594.92901,  -3.77829,  48.67495,   6.97674
2452374.76234,-6622.68215, -33.11108,-6589.57107,  -3.81382,  48.40434,   6.95732
2452376.10752,-6616.95168, -33.10397,-6583.84771,  -3.83661,  48.10571,   6.93583
2452377.45270,-6610.84161, -33.07844,-6577.76317,  -3.84658,  47.78064,   6.91235
2452378.79788,-6604.35649, -33.03481,-6571.32167,  -3.84363,  47.43090,   6.88701
2452380.14307,-6597.50082, -32.97343,-6564.52740,  -3.82773,  47.05833,   6.85991
2452381.48825,-6590.27910, -32.89462,-6557.38448,  -3.79885,  46.66489,   6.83117
2452382.83343,-6582.69577, -32.79875,-6549.89702,  -3.75698,  46.25263,   6.80093
2452384.17861,-6574.75525, -32.68617,-6542.06908,  -3.70213,  45.82365,   6.76932
2452385.52380,-6566.46195, -32.55725,-6533.90470,  -3.63435,  45.38010,   6.73648
2452386.86898,-6557.82022, -32.41236,-6525.40786,  -3.55371,  44.92414,   6.70255
2452388.21416,-6548.83438, -32.25187,-6516.58250,  -3.46028,  44.45794,   6.66768
2452389.55934,-6539.50872, -32.07618,-6507.43254,  -3.35419,  43.98365,   6.63202
2452390.90453,-6529.84749, -31.88565,-6497.96184,  -3.23357,  43.51906,   6.59690
2452392.24971,-6519.85491, -31.68067,-6488.17423,  -3.07153,  43.27620,   6.57846
2452393.59489,-6509.53515, -31.46164,-6478.07351,  -2.89737,  43.02802,   6.55957
2452394.94007,-6498.89234, -31.22892,-6467.66342,  -2.71135,  42.77515,   6.54027
2452396.28526,-6487.93057, -30.98291,-6456.94766,  -2.51377,  42.51816,   6.52059
2452397.63044,-6476.65390, -30.72399,-6445.92991,  -2.30493,  42.25752,   6.50058
2452398.97562,-6465.06633, -30.45253,-6434.61379,  -2.08517,  41.99366,   6.48025
2452400.32080,-6453.17181, -30.16892,-6423.00290,  -1.85485,  41.72690,   6.45964
2452401.66599,-6440.97428, -29.87352,-6411.10076,  -1.61432,  41.45749,   6.43875
2452403.01117,-6428.47761, -29.56671,-6398.91090,  -1.36399,  41.18559,   6.41760
2452404.35635,-6415.68561, -29.24884,-6386.43678,  -1.10425,  40.91128,   6.39619
2452405.70154,-6402.60208, -28.92027,-6373.68181,  -0.83554,  40.63456,   6.37452
2452407.04672,-6389.23075, -28.58137,-6360.64939,  -0.55829,  40.35532,   6.35258
2452408.39190,-6375.57531, -28.23246,-6347.34285,  -0.27295,  40.07340,   6.33036
2452409.73708,-6361.63940, -27.87390,-6333.76550,   0.01999,  39.78852,   6.30781
2452411.08227,-6347.42662, -27.50602,-6319.92060,   0.32006,  39.50035,   6.28493
2452412.42745,-6332.94052, -27.12915,-6305.81137,   0.62676,  39.20849,   6.26167
2452413.77263,-6318.18459, -26.74360,-6291.44100,   0.93958,  38.91247,   6.23799
2452415.11781,-6303.16230, -26.34968,-6276.81262,   1.25800,  38.61173,   6.21383
2452416.46300,-6287.87706, -25.94771,-6261.92935,   1.58149,  38.30569,   6.18916
2452417.80818,-6272.33222, -25.53798,-6246.79424,   1.90952,  37.99370,   6.16390
2452419.15336,-6256.53111, -25.12078,-6231.41032,   2.24154,  37.67509,   6.13800
2452420.49854,-6240.47698, -24.69640,-6215.78058,   2.57699,  37.34913,   6.11139
2452421.84373,-6224.17307, -24.26510,-6199.90797,   2.91532,  37.01510,   6.08400
2452423.18891,-6207.62255, -23.82716,-6183.79539,   3.25597,  36.67223,   6.05576
2452424.53409,-6190.82856, -23.38284,-6167.44571,   3.60093,  36.45086,   6.03745
2452425.87927,-6173.79417, -22.93239,-6150.86178,   3.94847,  36.40447,   6.03361
2452427.22446,-6156.52244, -22.47605,-6134.04639,   4.29279,  36.48816,   6.04054
2452428.56964,-6139.01637, -22.01407,-6117.00230,   4.63713,  36.55338,   6.04594
2452429.91482,-6121.27890, -21.54667,-6099.73222,   4.98091,  36.59695,   6.04954
2452431.26001,-6103.31294, -21.07408,-6082.23886,   5.32356,  36.61579,   6.05110
